movie_id,movie_name,year,genre,overview,director,cast
tt7690638,Soorma,2018,"biography, drama, sport","soorma is the story of the triumph of the human spirit, about a player, who made headlines for his miraculous comeback after facing a near death experience through sheer determination, hard work and unrelenting passion for the sport.",Shaad Ali,"Diljit Dosanjh, Taapsee Pannu, Angad Bedi, Vijay Raaz"
tt10687220,Nikamma,2022,"action, comedy, drama",a lazy slacker struggles to get along with his diligent sister-in-law - until they must step up and fight together against a common enemy.,Sabir Khan,"Abhimanyu Dasani, Shilpa Shetty Kundra, Shirley Setia, Samir Soni"
tt4857886,Do Lafzon Ki Kahani,2016,"action, drama, romance",centered on ex-mixed martial arts artist sooraj (randeep hooda) and sculptor artist jenny (kajal aggarwal). their fate intertwines when their past are revealed in their blooming relationship.,Deepak Tijori,"Kajal Aggarwal, Anil George, Randeep Hooda, Snehal Kulshreshtha"
tt2615584,Phata Poster Nikhla Hero,2013,"action, comedy, crime",vishwas rao is raised by his mother who wants him to become a police officer while he wants to become an actor.,Rajkumar Santoshi,"Shahid Kapoor, Ileana D'Cruz, Padmini Kolhapure, Mukesh Tiwari"
tt6903440,Manikarnika: The Queen Of Jhansi,2019,"action, biography, drama","story of rani lakshmibai, one of the leading figures of the indian rebellion of 1857, and her resistance to the british rule.","Radha Krishna Jagarlamudi, Kangana Ranaut","Kangana Ranaut, Danny Denzongpa, Suresh Oberoi, Atul Kulkarni"
tt21835934,August 16 1947,2023,"action, drama",the tale of a remote village where one man battles british forces,N.S. Ponkumar,"Gautham Karthik, Revathy, Pugazh, Madhusudhan Rao"
tt3044882,Nasha,2013,"drama, thriller","a teenage boy becomes smitten with his new drama teacher and pursues her, despite the perilous risks of being found out.",Amit Saxena,"Poonam Pandey, Shivam Patil, Vishal Bhonsle, Mohit Chauhan"
tt5717110,Tum Bin 2,2016,"drama, romance","after a skiing accident, taran thinks her fiance is dead and grieves for months. soon, shekhar enters her life, helps her rediscover happiness, and falls in love with her.","Md. Shahnause, Anubhav Sinha, Peter Pedrero","Neha Sharma, Aditya Seal, Aashim Gulati, Mouni Roy"
tt0105500,Suryavanshi,1992,"action, fantasy, horror",an archaeologist unearths an underground palace at sangramgarh. the locals are afraid of what will happen if they start digging and would like to leave the past alone. it turns out their fears we confounded.,Rakesh Kumar,"Salman Khan, Amrita Singh, Sheeba Agarwal, Saeed Jaffrey"
tt2357489,Zanjeer,2013,"action, crime, drama",acp vijay khanna is transferred to mumbai where he will have do deal with the oil mafia led by rudra pratap teja.,Apoorva Lakhia,"Ram Charan, Priyanka Chopra Jonas, Sanjay Dutt, Prakash Raj"
tt11691696,Shukranu,2020,drama,"set in delhi,up,haryana, shukranu is a comic take on the darkest phases of indian democracy through the encounters of a would-be groom who is forcefully sterilized just days before his much-awaited marriage.",Bishnu Dev Halder,"Divyendu Sharma, Shweta Basu Prasad, Sheetal Thakur, Aakkash Dabhade"
tt24226474,Jigarthanda Doublex,2023,"action, comedy, drama",add a plot,Karthik Subbaraj,"S.J. Suryah, Nimisha Sajayan, Raghava Lawrence"
tt21818782,Tehran,,"action, thriller",add a plot,Arun Gopalan,"John Abraham, Manushi Chhillar, Hadi Khanjanpour, Madhurima Tuli"
tt2357926,Ramaiya Vastavaiya,2013,"action, drama, romance","ram falls in love with sona, who lives on the fields of punjab. he follows her to her farm, where her elder brother challenges him to produce more seed on their fields. if he wins, he will be allowed to marry her.",Prabhu Deva,"Shruti Haasan, Girish Taurani, Sonu Sood, Vinod Khanna"
tt0248617,Yaadein...,2001,"musical, drama, romance","raj is against love marriages and when his daughter isha falls in love with ronit malhotra, he opposes their relationship. will ronit and isha sacrifice their love for the sake of their parents or will they manage to convince them?",Subhash Ghai,"Hrithik Roshan, Jackie Shroff, Kareena Kapoor, Amrish Puri"
tt10288820,Chhota Bheem Kung Fu Dhamaka,2019,"animation, action, adventure","chhota bheem and his friends decide to participate in the annual martial arts competition held at china, where the country's princess gets kidnapped by an evil demon zuhu.","Rajiv Chilaka, Binayak Das","Urvi Ashar, Asif Ali Beig, Jigna Bhardwaj, Rupa Bhimani"
tt5543746,Maatr,2017,thriller,"vidya, who's left shattered after her daughter tia's murder, seeks vengeance by fighting the broken justice and criminal system.",Ashtar Sayed,"Raveena Tandon, Siddharth Bhardwaj, Madhur Mittal, Piyush Kaushik"
tt0813996,Alag: He Is Different.... He Is Alone...,2006,"action, drama, fantasy",an odd orphan boy is forced to use his secret super powers when his new classmates bully him. a scientist abducts him to use the boy's powers for his own evil gains.,Asshu Trikha,"Akshay Kapoor, Dia Mirza, Yatin Karyekar, Jayant Kripalani"
tt1043451,Delhi,2009,drama,"in the ancient walled city of delhi, an american-born indian finds himself on an unexpected inner journey as he learns about himself and his roots.",Rakeysh Omprakash Mehra,"Waheeda Rehman, Abhishek Bachchan, Sonam Kapoor, Rishi Kapoor"
tt0220832,Vaastav: The Reality,1999,"action, crime, drama",consequences force an innocent man to get involved in crime after making an error.,Mahesh Manjrekar,"Sanjay Dutt, Namrata Shirodkar, Reema Lagoo, Shivaji Satam"
tt1773764,Ship Of Theseus,2012,drama,"the film explores questions of identity, justice, beauty, meaning and death through an experimental photographer, an ailing monk and a young stockbroker.",Anand Gandhi,"Aydah El-Kashef, Yogesh Shah, Faraz Khan, Hannan Youssef"
tt0495034,Golmaal: Fun Unlimited,2006,"action, comedy, drama",four runaway crooks take shelter in a bungalow which is owned by a blind couple.,Rohit Shetty,"Ajay Devgn, Arshad Warsi, Sharman Joshi, Tusshar Kapoor"
tt0498351,The Hero Of Color City,2014,"animation, adventure, family",a diverse band of crayons strive to protect not only their magical multihued homeland but the imagination of children everywhere from a terrifying monster.,Frank Gladstone,"Owen Wilson, Christina Ricci, Rosie Perez, Wayne Brady"
tt0114230,Raja,1995,"action, comedy, drama","raja and madhu fall in love and decide to get married. however, her brothers are against the alliance and devise a plan to drive the two apart.",Indra Kumar,"Sanjay Kapoor, Madhuri Dixit, Mukesh Khanna, Dalip Tahil"
tt0451787,Kyon Ki...,2005,"drama, romance","after learning the sad truth about a patient, a female psychiatrist falls in love with him.",Priyadarshan,"Salman Khan, Kareena Kapoor, Rimi Sen, Jackie Shroff"
tt11651780,Choked: Paisa Bolta Hai,2020,drama,a bank employee weighed down by her jobless husband's debts - and her own broken dreams - finds a secret source of seemingly unlimited cash in her home.,Anurag Kashyap,"Saiyami Kher, Roshan Mathew, Amruta Subhash, Upendra Limaye"
tt4906984,Azhar,2016,"biography, drama, sport","biographical sports drama based on the life of former indian international cricketer, mohammad azharuddin",Anthony D'Souza,"Emraan Hashmi, Nargis Fakhri, Prachi Desai, Lara Dutta"
tt8983166,Panga,2020,"drama, sport","panga is inspired by the life of a national-level kabbadi player from india. it follows her triumphs, struggle, and overcoming of stereotypes. it shows how important family love and support is for success.",Ashwiny Iyer Tiwari,"Kangana Ranaut, Jassie Gill, Richa Chadha, Neena Gupta"
tt0443208,Rog,2005,"mystery, romance, thriller",a lonely and insomniac detective falls in love with a dead woman whose murder he is investigating.,Himanshu Brahmbhatt,"Irrfan Khan, Ilene Hamann, Himanshu Malik, Suhel Seth"
tt1727496,Dil Toh Baccha Hai Ji,2011,"comedy, drama, romance",three roommates are in search of true love. they each find a girl with whom they fall head over heels in love with. now they just have to get the women to reciprocate.,Madhur Bhandarkar,"Ajay Devgn, Emraan Hashmi, Omi Vaidya, Shazahn Padamsee"
tt0390614,Waqt: The Race Against Time,2005,"comedy, drama, family","ishwar chandra thakur is living the good life, content with his loving wife sumitra and son adiya. there is but one thing which gradually comes to annoy ishwar: his son's laziness and dependency on his father.",Vipul Amrutlal Shah,"Amitabh Bachchan, Akshay Kumar, Priyanka Chopra Jonas, Shefali Shah"
tt15163896,Kasethan Kadavulada,2023,"comedy, drama","a young man, his cousin and a friend stealing money from his stingy stepmother.",R. Kannan,"Shiva, Priya Anand, Yogi Babu, Yogi Devaraj"
tt0156659,Jurm,1990,"action, crime, romance","police inspector shekhar varma lives in khar, bombay, along with his wife, meena, and a school-going daughter. his office is notified that editor ritesh nandy has received death threats as ... see full summary »",Mahesh Bhatt,"Vinod Khanna, Meenakshi Sheshadri, Sangeeta Bijlani, Shafi Inamdar"
tt0476273,Kachchi Kali,1987,drama,sonika gill plays an innocent virgin girl (kachchi kali as the title indicates) who is tricked by her lover (ajinkya deo) who is a blue film maker and sold off in to prostitution. her ... see full summary »,K.R. Rangan,"Sonika Gill, Kapil Karzan, Ajinkya Deo, Abhilasha"
tt20201666,Who Am I,2023,drama,"based on the critically acclaimed novel ko aham by ashokjamnani, the story is set in a small town based on the banks of the river narmada. bhavitavya, a philosophy student who is currently ... see full summary »",Shireesh Khemariya,"Gaurav Kamble, Rishika Chandani, Mayank Jadhav, Subeer Kasali"
tt0206067,Kachche Dhaage,1999,"action, drama, thriller",two stepbrothers who loathe each other have to work together to avoid being framed for terrorist activities.,Milan Luthria,"Ajay Devgn, Saif Ali Khan, Manisha Koirala, Namrata Shirodkar"
tt0305455,Pitaah,2002,"action, drama",thakur avadh narayan singh rules shekhapur village.due to his fear villagers don't dare to go against him for his wrong doings.his son bhola and bacchu are also to follow his part who spend... see full summary »,Mahesh Manjrekar,"Sanjay Dutt, Nandita Das, Sachin Khedekar, Tanvi Hegde"
tt6173826,Guest Iin London,2017,comedy,"a young couple in london struggle to live with their estranged aunt and uncle, who overstay their welcome.",Ashwani Dhir,"Kartik Aaryan, Kriti Kharbanda, Paresh Rawal, Tanvi Azmi"
tt2861320,Policegiri,2013,"action, comedy, crime",dcp rudra faces a bunch of challenges after he locks horns with a notorious criminal nagori subramanium.,K.S. Ravikumar,"Sanjay Dutt, Prachi Desai, Prakash Raj, Om Puri"
tt13761284,Shaakuntalam,2023,"drama, fantasy, romance","the love story of king dushyantha and shakuntala, daughter of sage vishwamitra and nymph menaka. due to a sage's curse, dushyant forgets all about shakuntala, until destiny brings them together again.",Gunasekhar,"Samantha Ruth Prabhu, Dev Mohan, Mohan Babu, Aditi Balan"
tt3173910,Hasee Toh Phasee,2014,"comedy, romance","nikhil is re-introduced to meeta nearly ten years after their first meeting. now, as nikhil has one week to prove himself worth enough to marry meeta's sister karishma, the old acquaintances become quite close to each other.",Vinil Mathew,"Sidharth Malhotra, Parineeti Chopra, Adah Sharma, Manoj Joshi"
tt9688874,Tiger Nageswara Rao,2023,"action, biography, crime","a legendary real-life robber of stuartpuram, andhra pradesh called tiger nageswara rao in the 1970s, who was noted for his ingenious ways of evading the police and prison.",Vamsee,"Anupam Kher, John Abraham, Karthi, Ravi Teja"
tt5197544,Baar Baar Dekho,2016,"action, comedy, drama",the highs and lows of a romantic relationship are examined through flashbacks and flash-forwards.,Nitya Mehra,"Sidharth Malhotra, Katrina Kaif, Sayani Gupta, Kirti Adarkar"
tt6203702,Baaghi 4,,"action, drama, thriller",fourth installment of baaghi film series.,"Jahid D'cruz, Ahmed Khan","Tiger Shroff, Jimmy Shergill, Sunny Hinduja, Jisshu Sengupta"
tt0260077,Hotel,1981,"horror, mystery","suraj is separated from his love seema and wants to build a hotel at the location where he met her, he tells his secretary lalwani to check out the location. lalwani finds the scenic ... see full summary »","Shyam Ramsay, Tulsi Ramsay","Navin Nischol, Rakesh Roshan, Bindiya Goswami, Neelam Mehra"
tt4756264,Doodhwali,2007,drama,add a plot,Suresh Jain,"Tanveer, Kanchan, Abu Khan, Shiri Khan"
tt0359614,Loha,1987,"action, drama, thriller","honest and diligent police inspector amar lives a middle-classed lifestyle in bombay. in his attempt to arrest bandit sher singh, he and inspector dayal are attacked, amar survives, but ... see full summary »",Raj N. Sippy,"Dharmendra, Shatrughan Sinha, Karan Kapoor, Jugal Hansraj"
tt0451919,Socha Na Tha,2005,"comedy, drama, romance","a boy is forced meet a girl for an arranged marriage but even though he refuses the match, they secretly become friends. as things get complicated and both get engaged to different people they realize they've fallen in love with each other.",Imtiaz Ali,"Abhay Deol, Ayesha Takia, Ayesha Jhulka, Apoorva Jha"
tt0119760,Naseeb,1998,"comedy, drama, romance","poor krishna prasad and pooja are in love and would like to marry each other. but pooja's dad, din dayal, wants her to marry a wealthier man, and rejects krishna. krishna agrees to acquire ... see full summary »",Kirti Kumar,"Govinda, Mamta Kulkarni, Saeed Jaffrey, Ajit Vachani"
tt15387190,Veera Simha Reddy,2023,"action, drama","veera simha reddy is a revered man in a village and his son jai simha reddy settles in the usa. when his father gets killed in the village politics, jai simha returns to india and takes revenge on who killed his father.",Gopichand Malineni,"Nandamuri Balakrishna, Shruti Haasan, Honey Rose, Duniya Vijay"
tt10761694,Tadap,2021,"action, drama, romance",unforeseen circumstances threaten the passionate relationship between star-crossed lovers.,Milan Luthria,"Ahan Shetty, Tara Sutaria, Saurabh Shukla, Kumud Mishra"
tt1738293,Khichdi: The,2010,"comedy, family","in order to immortalize his love, a groom decides to create conflict between his and his to-be bride's families.",Aatish Kapadia,"Anang Desai, Supriya Pathak, Rajeev Mehta, Nimisha Vakharia"
tt0259877,Bandh Darwaza,1990,"action, drama, horror","a wealthy male banishes a demon, but years later his very own daughter resurrects it.","Shyam Ramsay, Tulsi Ramsay","Hashmat Khan, Manjeet Kular, Kunika Sadanand, Satish Kaul"
tt5600714,Laal Rang,2016,"comedy, crime, drama",the friendship of two men is tested when things go wrong in their blood theft business.,Syed Ahmad Afzal,"Randeep Hooda, Akshay Oberoi, Rajneesh Duggal, Piaa Bajpai"
tt4232066,Once Again,2018,"drama, romance","after a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",Kanwal Sethi,"Shefali Shah, Neeraj Kabi, Bidita Bag, Priyanshu Painyuli"
tt0384491,Samay: When Time Strikes,2003,"crime, mystery, thriller",assistant commissioner of police (acp) malvika chauhan battles time to obtain & solve the clues to solve the various murders occurring in the city.,Robbie Grewal,"Sushmita Sen, Lucy Bartholomew, Tushar Dalvi, Deepak Dobriyal"
tt0068938,Mere Jeevan Saathi,1972,"drama, adventure, action","a talented artist (rajesh khanna) falls in love with a london-returned doctor, but his past creates problems for him. when that part of his past is resolved and he is to marry the girl he ... see full summary »",Ravikant Nagaich,"Rajesh Khanna, Tanuja Samarth, Sujit Kumar, Bindu Desai"
tt6054058,Khaidi No. 150,2017,"action, drama, romance",a convict who plans to escape the country unexpectedly switches his place with a good samaritan who fights for the rights of poor farmers.,V.V. Vinayak,"Chiranjeevi, Kajal Aggarwal, Tarun Arora, Mohammad Ali"
tt0476649,Darna Zaroori Hai,2006,horror,"five children take shelter from the rain, inside a spooky bungalow. encountering an old woman, they follow her upstairs where she proceeds to tell them six scary stories.","J.D. Chakravarthi, Manish Gupta, Sajid Khan, Jijy Philip, Prawaal Raman, Vivek Shah, Ram Gopal Varma","Amitabh Bachchan, Riteish Deshmukh, Arjun Rampal, Bipasha Basu"
tt0269758,Raja Ki Ayegi Baraat,1997,"drama, romance","a pretty schoolteacher named mala (rani mukherjee) becomes the victim of the unwanted advances of an evil man named raja (shadab khan). when she rejects him, he rapes her. the teacher then ... see full summary »",Ashok Gaekwad,"Shadaab Khan, Rani Mukerji, Gulshan Grover, Divya Dutta"
tt0349333,Darna Mana Hai,2003,horror,"after their car breaks down in the middle of the night, seven friends find shelter and tell one another stories to kill time till dawn.",Prawaal Raman,"Saif Ali Khan, Boman Irani, Nana Patekar, Vivek Oberoi"
tt27802487,Dono,2023,drama,modern relationships set against the backdrop of a lavish destination wedding.,Avnish Barjatya,"Rajveer Deol, Paloma Dhillon, Garima Agarwal, Rohan Khurana"
tt1101665,Shaurya: It Takes Courage To Make Right... Right,2008,"crime, drama, thriller","maj. siddhant chaudhary, an indian army lawyer, attempts to defend capt. javed khan who is accused of killing a decorated officer. the problem is that khan does not wish to be defended and freely admits to his crime.",Samar Khan,"Rahul Bose, Jaaved Jaaferi, Minissha Lamba, Seema Biswas"
tt8202612,Satyameva Jayate,2018,"action, crime, drama",an honest cop attempts to hunt down a vigilante who kills corrupt cops by setting them on fire.,Milap Zaveri,"John Abraham, Manoj Bajpayee, Aisha Sharma, Amruta Khanvilkar"
tt15193162,The Conversion,2022,drama,"a movie that explores the sensitive topic of religious conversion, this movie is a captivating drama depicting girl's dilemma of what happens in an inter-faith marriage that results in religious conversion.",Vinod Tiwari,"Vindhya Tiwari, Prateek Shukla, Ravi Bhatia, Vibha Chhibber"
tt1105733,Kismat Konnection,2008,"comedy, drama, romance","a luckless architect discovers a social activist to be his lucky charm. unfortunately, she's protecting the community center he's aiming to win a contract to tear down.",Aziz Mirza,"Shahid Kapoor, Vidya Balan, Vishal Malhotra, Om Puri"
tt0770214,Kabul Express,2006,"adventure, comedy, drama",a thrilling story spanning 48 hours of five individuals linked by hate and fear but brought together by fate to finally recognize each other.,Kabir Khan,"John Abraham, Arshad Warsi, Salman Shahid, Hanif Hum Ghum"
tt0210609,China Gate,1998,"action, adventure, drama",10 old exiled army men decide to free a village from an evil bandit,Rajkumar Santoshi,"Om Puri, Amrish Puri, Naseeruddin Shah, Danny Denzongpa"
tt4683366,Ghayal Once Again,2016,"action, crime, drama","when a video of his mentor's murder surfaces, an investigative journalist takes action to find those responsible.",Sunny Deol,"Sunny Deol, Soha Ali Khan, Om Puri, Aanchal Munjal"
tt15964308,Sherdil,2022,"comedy, drama","inspired by the real events that took place in the pilibhit tiger reserve where people used to leave their elderly family members for tigers to prey on, and then claim compensation from the administration.",Srijit Mukherji,"Pankaj Tripathi, Sayani Gupta, Neeraj Kabi, Akshay Kapoor"
tt26445821,Kaala Barbarian Chapter 1,2023,thriller,a surgeon who single-handedly tries to save his patient's life against all odds. will he be able to protect an innocent family from the twisted plans of an organ trafficking mafia? what hidden truths will he unfold in the process?,Jinto Chacko Samuel,"Jijoy Rajagopalan, Varun Singh Rajput, Chayanika Chaudhuri, Stuti Trivedi"
tt0317312,Dance Dance,1987,"action, drama, musical","orphaned as kids, radha and her brother ramu make their living by dancing and singing in small functions. ramu makes it big in the music world.",Babbar Subhash,"Mithun Chakraborty, Smita Patil, Mandakini, Shakti Kapoor"
tt0162480,Mr. & Mrs. Khiladi,1997,"comedy, drama, romance",a slacker (akshay kumar) must impress a wealthy man to marry her daughter (juhi chawla).,David Dhawan,"Akshay Kumar, Juhi Chawla, Paresh Rawal, Anil Dhawan"
tt0072860,Deewaar,1975,"action, crime, drama","vijay struggles as a dockworker and eventually becomes a leading figure of the underworld, while his younger brother ravi is an educated, upright policeman. this divide causes problems in their relationship.",Yash Chopra,"Amitabh Bachchan, Shashi Kapoor, Nirupa Roy, Parveen Babi"
tt3449292,Manjhi: The Mountain Man,2015,"biography, drama","using only a hammer and a chisel, a man spends twenty-two years carving a road through a treacherous mountain.",Ketan Mehta,"Nawazuddin Siddiqui, Radhika Apte, Ashutosh Acharya, Shahzad Ahmed"
tt7638344,Dhadak,2018,"drama, romance","set in rajasthan, this love story explores how the protagonists deal with issues like differences between castes and honor killings.",Shashank Khaitan,"Janhvi Kapoor, Ishaan Khattar, Ashutosh Rana, Aditya Kumar"
tt1198101,Kites,2010,"action, drama, romance","a wounded man searches for his sweetheart in the mexican desert while on the run from the police, bounty hunters, and others.",Anurag Basu,"Hrithik Roshan, Bárbara Mori, Nicholas Brown, Kangana Ranaut"
tt14418234,State Of Siege: Temple Attack,2021,"action, thriller","inspired by true events, the film narrates the heroic tale of nsg commandos, who step in to save innocent people when terrorists attack a temple in gujarat.",Ken Ghosh,"Akshaye Khanna, Gautam Rode, Vivek Dahiya, Abhimanyu Singh"
tt1182884,Dulha Mil Gaya,2010,"comedy, drama, romance",a man marries so he can inherit his father's wealth.,Mudassar Aziz,"Sushmita Sen, Fardeen Khan, Ishita Sharma, Shah Rukh Khan"
tt0101732,Dil Aashna Hai,1992,"drama, romance","laila, brought up in a brothel, is a cabaret dancer in digvijay singh's five star hotel. one day, her dying mother informs her that she is adopted. laila is aided by karan in her search for the mother.",Hema Malini,"Jeetendra, Mithun Chakraborty, Dimple Kapadia, Amrita Singh"
tt3794302,Pizza,2014,horror,a pizza delivery boy's mundane life takes a horrifying turn when he is sent to make a delivery to the home of a family who have a dark secret. will he be able to overcome the evil that lurks in the shadows and live to tell his tale?,Akshay Akkineni,"Akshay Oberoi, Parvathy Omanakuttan, Arunoday Singh, Dipannita Sharma"
tt1105747,Yuvvraaj,2008,"comedy, drama, musical",two estranged brothers must learn to work together to claim their rightful share of an inheritance left solely to their eldest sibling.,Subhash Ghai,"Salman Khan, Anil Kapoor, Zayed Khan, Mithun Chakraborty"
tt11773426,Vd 12,,"action, drama",add a plot,Gowtam Tinnanuri,"Vijay Deverakonda, Rashmika Mandanna, Keshav Deepak, Manikanta Varanasi"
tt5472758,Happy Bhag Jayegi,2016,"comedy, romance","after fleeing an arranged marriage, a feisty indian woman finds herself stranded in pakistan where the ex-governor's son helps reunite her with her boyfriend.",Mudassar Aziz,"Diana Penty, Abhay Deol, Jimmy Shergill, Ali Fazal"
tt9558612,Pm Narendra Modi,2019,"biography, drama",biography of india's prime minister shri narendra modi.,Omung Kumar,"Boman Irani, Barkha Bisht, Vivek Oberoi, Prashant Narayanan"
tt10083868,Bole Chudiyan,,"comedy, drama, romance",inspired by true life events of the lead actor nawazuddin siddiqui.,Shamas Nawab Siddiqui,"Tamannaah Bhatia, Nawazuddin Siddiqui, Rajpal Naurang Yadav, Aditya Srivastav"
tt0217660,Mohabbat,1997,"drama, romance","two men from different backgrounds fall in love with the same woman, but one has a deadly secret after a traumatic accident.",Reema Rakesh Nath,"Madhuri Dixit, Sanjay Kapoor, Akshaye Khanna, Farooq Shaikh"
tt0278315,Arjun Pandit,1999,"action, crime, romance",an unexpected betrayal transforms a meek college professor into a cold-blooded gangster who wants to marry a woman against her wishes.,Rahul Rawail,"Sunny Deol, Juhi Chawla, Saurabh Shukla, Mukesh Rishi"
tt0101437,Beta,1992,"drama, romance","raju, the only heir of a millionaire, is brainwashed by his stepmother for her greed of his entire property.",Indra Kumar,"Anil Kapoor, Madhuri Dixit, Aruna Irani, Laxmikant Berde"
tt0454435,'D',2005,"crime, drama, thriller","deshu, a mechanic from dubai, comes home to mumbai, and gets embroiled in a crime by accident. the film shows his meteoric rise from common, law-abiding man to underworld kingpin.",Vishram Sawant,"Randeep Hooda, Chunky Pandey, Rukhsar Rehman, Isha Koppikar"
tt0102846,Saugandh,1991,"action, drama, romance","a woman whose entire family was murdered by a cruel landowner, vows that she will get her son and his daughter married someday.",Raj N. Sippy,"Rakhee Gulzar, Akshay Kumar, Shanti Priya, Aryeman Ramsay"
tt0247911,Aap Mujhe Achche Lagne Lage,2002,"action, drama, romance","the daughter of a rich criminal industrial tycoon falls in love with a college boy. the tycoon, what a surprise, objects...",Vikram Bhatt,"Hrithik Roshan, Ameesha Patel, Kiran Kumar, Mukesh Tiwari"
tt7777196,Thackeray,2019,"biography, drama","from controversial cartoonist to powerful mumbai politician, this biopic maps the meteoric rise of far-right shiv sena party founder, bal thackeray.","Abhijit Panse, Amol Bhor","Nawazuddin Siddiqui, Amrita Rao, Prakash Belawadi, Nilesh Divekar"
tt0187192,Julie,1975,"family, musical, romance","julie is an anglo-indian girl with a loving, but alcoholic father and a domineering mother, a younger brother and sister. she falls in love with her best friend's brother shashi ... see full summary »",K.S. Sethumadhavan,"Lakshmi, Vikram Makandar, Nadira, Utpal Dutt"
tt4486148,Shimla Mirchi,2020,"comedy, romance","while on holiday, avi meets naina and falls in love with her. smitten, he decides to stay and work in her cafe. he confesses his love in a letter, however it's naina's mother who mistakenly reads it.",Ramesh Sippy,"Hema Malini, Rajkummar Rao, Rakul Preet Singh, Shakti Kapoor"
tt1806913,Golmaal Again,2017,"action, comedy, fantasy",the gang encounters with some spiritual bodies and finds out the truth about the jamnadas orphanage where they were brought up.,Rohit Shetty,"Ajay Devgn, Arshad Warsi, Tabu, Shreyas Talpade"
tt13131186,Enemy,2021,"action, drama, thriller",it's the story of two childhood friends and their escalating competitive nature. to what extent are they ready to go?,Anand Shankar,"Vishal, Arya, Mirnalini Ravi, Mamta Mohandas"
tt0050665,Madhumati,1958,"fantasy, musical, mystery","a young man takes shelter in a mansion when a landslide blocks his route to the railway station. then, he finds the mansion familiar and soon learns about the story of his previous birth.",Bimal Roy,"Dilip Kumar, Vyjayanthimala, Johnny Walker, Pran Sikand"
tt7981392,Kick 2,,,add a plot,Jai Basantu Singh,"Salman Khan, Jacqueline Fernandez, Randeep Hooda, Akshaye Khanna"
tt6078866,Soni,2018,"crime, drama","while fighting crimes against women in delhi, a short-fused policewoman and her level-headed female boss grapple with gender issues in their own lives.",Ivan Ayr,"Geetika Vidya Ohlyan, Saloni Batra, Vikas Shukla, Mohit Chauhan"
tt0152256,Saagar,1985,"drama, romance","raja, a fisherman is secretly in love with mona. when wealthy ravi comes to live with his grandmother, kamladevi, he sees mona and falls in love with her. mona also reciprocates his love. ... see full summary »",Ramesh Sippy,"Rishi Kapoor, Kamal Haasan, Dimple Kapadia, Nadira"
tt0399942,Paap,2003,"action, crime, drama",kaya lives in a buddhist village of monks with her father who wants kaya to devote her self to god and not live a normal like other females.the village head monk lamha asks kaya to travel ... see full summary »,Pooja Bhatt,"John Abraham, Udita Goswami, Mohan Agashe, Gulshan Grover"
tt3309662,Jackpot,2013,"comedy, thriller",there are places in goa where the rich can easily be fooled out of their money. a group of swindlers take advantage of this and risk everything just to get caught in a web of their own making.,Kaizad Gustad,"Naseeruddin Shah, Sunny Leone, Sachiin Joshi, Bharath Niwas"
tt1050739,Roadside Romeo,2008,"animation, adventure, comedy","this is the story of romeo. a dude who was living the life. he had the works - the mansion to live in, the chicks to party with and the cars to be driven around in. until one day, the ... see full summary »",Jugal Hansraj,"Saif Ali Khan, Kareena Kapoor, Jaaved Jaaferi, Vrajesh Hirjee"
tt13878694,Maarrich,2022,"crime, mystery, thriller",a police official starts a wild goose chase to find a murderer. the journey unfolds deep dark secrets from the past which leads to a spine chilling face off in the finale,Dhruv Lather,"Tusshar Kapoor, Chelsha Gosai, Aakash Dahiya, Rahul Dev"
tt28089784,Punjab '95,,"biography, crime, drama",based on the life of prominent human rights activist jaswant singh kalra.,Honey Trehan,"Arjun Rampal, Suvinder Vicky, Diljit Dosanjh, Varun Badola"
tt0449228,Dosti: Friends Forever,2005,"drama, romance","karan thapar, a wealthy young man, is saved by raj malhotra, a poor guy, from a near-death accident, which gives rise to their unending tale of friendship and brotherhood.",Suneel Darshan,"Akshay Kumar, Bobby Deol, Kareena Kapoor, Lara Dutta"
tt0120551,Ziddi,1997,"action, drama","it is the story of a hot-tempered and stubborn man deva, who is feared because of his ruthless ways and severe punishment to the local hoodlums. later, deva avenges the death of his brother and sister.",Guddu Dhanoa,"Sunny Deol, Raveena Tandon, Anupam Kher, Ashish Vidyarthi"
tt0138411,Dushmun,1971,drama,"a truck-driver accused of killing a man is sentenced to providing for the family of his victim. his interactions with the victim's village, as well as that person's widow and orphan, is the story.",Dulal Guha,"Meena Kumari, Mumtaz Askari, Rajesh Khanna, Kumari Naaz"
tt6986710,The Accidental Prime Minister,2019,"biography, drama",explores manmohan singh's tenure as the prime minister of india and the kind of control he had over the cabinet and the country.,Vijay Ratnakar Gutte,"Anupam Kher, Akshaye Khanna, Suzanne Bernert, Vipin Sharma"
tt0395715,Preetam,1971,"comedy, romance","rukmani gets married to rana and faces endless abuse and beatings which do not end even when she gets pregnant. the police arrest rana for robbery, try him in court and sentence him to ... see full summary »",Bhappi Sonie,"Shammi Kapoor, Leena Chandavarkar, Helen, Vinod Khanna"
tt6593054,Drive,2019,"action, crime, thriller","a notorious thief allies with a street racer for a grand heist involving an elaborate game of deceit with authorities, who have their own dirty secrets.",Tarun Mansukhani,"Sushant Singh Rajput, Jacqueline Fernandez, Vikramjeet Virk, Sapna Pabbi"
